Rider_ID,Year,Age,TDF_Pos,Best_Pos_BT_UWT,Best_Pos_BT_PT,Best_Pos_AT_UWT_YB,Best_Pos_AT_PT_YB,Best_Pos_UWT_YB,Best_Pos_PT_YB,FC_Points_YB,FC_Pos_YB,best_tdf_result,best_other_gt_result,best_recent_tdf_result,best_recent_other_gt_result,tdf_debut,gt_debut,rode_giro,FC_Points,FC_Pos,Best_Pos_AT_UWT,Best_Pos_AT_PT,Best_Pos_UWT,Best_Pos_PT,Best_Pos_BT_UWT_YB,Best_Pos_BT_PT_YB
4778,2012,20,,48.0,,,,,,0.0,148,,,,,,,,264.0,92,,,48.0,,,
4778,2013,21,,56.0,51.0,,,48.0,,264.0,92,,,,,,,,28.0,161,120.0,60.0,56.0,51.0,48.0,
4778,2014,22,,72.0,DNF,120.0,60.0,56.0,51.0,28.0,150,,,,,,,,151.0,129,999.0,51.0,72.0,51.0,56.0,51.0
4778,2015,23,,66.0,3.0,DNF,51.0,72.0,51.0,151.0,128,,,,,,,,307.0,83,66.0,15.0,66.0,3.0,72.0,999.0
4778,2016,24,,4.0,,66.0,15.0,66.0,3.0,307.0,83,,,,,,,,343.0,72,,999.0,4.0,999.0,66.0,3.0
4778,2017,25,94.0,3.0,,,DNF,4.0,DNF,343.0,69,,66.0,,66.0,1.0,,0.0,440.0,54,,,3.0,,4.0,
4778,2018,26,,19.0,,,,3.0,,440.0,53,,,,,,,,452.0,54,32.0,,19.0,,3.0,
4778,2019,27,,33.0,15.0,32.0,,19.0,,452.0,53,,,,,,,,231.0,96,19.0,,19.0,15.0,19.0,
4778,2020,28,,77.0,62.0,19.0,,19.0,15.0,231.0,94,,,,,,,,105.0,95,999.0,,77.0,62.0,33.0,15.0
4863,2011,21,,95.0,89.0,,,,,0.0,1,,,,,,,,209.0,91,,67.0,95.0,67.0,,
4863,2012,22,,146.0,42.0,,67.0,95.0,67.0,209.0,90,,,,,,,,43.0,159,52.0,,52.0,42.0,95.0,89.0
4863,2013,23,,73.0,,52.0,,52.0,42.0,43.0,154,,,,,,,,115.0,130,,60.0,73.0,60.0,146.0,42.0
4863,2014,24,,,7.0,,60.0,73.0,60.0,115.0,127,,,,,,,,555.0,38,60.0,6.0,60.0,6.0,73.0,
4863,2015,25,,56.0,14.0,60.0,6.0,60.0,6.0,555.0,38,,,,,,,,477.0,52,97.0,35.0,56.0,14.0,,7.0
4863,2016,26,,17.0,9.0,97.0,35.0,56.0,14.0,477.0,52,,,,,,,,632.0,36,78.0,25.0,17.0,9.0,56.0,14.0
4863,2017,27,,10.0,16.0,78.0,25.0,17.0,9.0,632.0,34,,,,,,,,378.0,64,23.0,44.0,10.0,16.0,17.0,9.0
4863,2018,28,,6.0,14.0,23.0,44.0,10.0,16.0,378.0,63,,,,,,,,970.0,23,27.0,23.0,6.0,14.0,10.0,16.0
4863,2019,29,54.0,28.0,4.0,27.0,23.0,6.0,14.0,970.0,23,,6.0,,6.0,1.0,,1.0,759.0,29,,,28.0,4.0,6.0,14.0
4863,2020,30,16.0,33.0,6.0,,,28.0,4.0,759.0,29,54.0,6.0,54.0,6.0,,,0.0,970.0,11,5.0,,5.0,6.0,28.0,4.0
4863,2021,31,9.0,6.0,2.0,5.0,,5.0,6.0,970.0,11,16.0,5.0,16.0,5.0,,,1.0,994.0,20,,,6.0,2.0,33.0,6.0
4863,2022,32,,3.0,4.0,,,6.0,2.0,994.0,20,,,,,,,,1763.0,5,3.0,2.0,3.0,2.0,6.0,2.0
4863,2023,33,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1763.0,5,9.0,5.0,9.0,5.0,,,0.0,1484.0,5,,11.0,3.0,4.0,3.0,4.0
4863,2024,34,DNF,3.0,2.0,,11.0,3.0,4.0,1484.0,5,6.0,5.0,6.0,5.0,,,0.0,1020.0,16,35.0,57.0,3.0,2.0,3.0,4.0
4863,2025,35,,3.0,3.0,35.0,57.0,3.0,2.0,1020.0,16,,,,,,,,588.0,15,,,3.0,3.0,3.0,2.0
4953,2014,22,,,10.0,,,,,0.0,160,,,,,,,,338.0,80,,,,10.0,,
4953,2015,23,,,13.0,,,,10.0,338.0,80,,,,,,,,244.0,100,71.0,15.0,71.0,13.0,,10.0
4953,2016,24,,69.0,8.0,71.0,15.0,71.0,13.0,244.0,100,,,,,,,,222.0,105,141.0,123.0,69.0,8.0,,13.0
4953,2017,25,,53.0,20.0,141.0,123.0,69.0,8.0,222.0,102,,,,,,,,158.0,130,999.0,15.0,53.0,15.0,69.0,8.0
4953,2018,26,,62.0,40.0,DNF,15.0,53.0,15.0,158.0,127,,,,,,,,102.0,138,86.0,,62.0,40.0,53.0,20.0
4953,2019,27,110.0,53.0,32.0,86.0,,62.0,40.0,102.0,132,,113.0,,113.0,1.0,,0.0,131.0,122,,,53.0,32.0,62.0,40.0
4953,2020,28,,11.0,,,,53.0,32.0,131.0,116,,,,,,,,186.0,69,68.0,91.0,11.0,91.0,53.0,32.0
4953,2021,29,,43.0,16.0,68.0,91.0,11.0,91.0,186.0,69,,,,,,,,366.0,62,,10.0,43.0,10.0,11.0,
4953,2022,30,92.0,60.0,9.0,,10.0,43.0,10.0,366.0,62,110.0,113.0,110.0,,,,0.0,143.0,103,,25.0,60.0,9.0,43.0,16.0
4953,2023,31,,7.0,32.0,,25.0,60.0,9.0,143.0,100,,,,,,,,266.0,74,18.0,999.0,7.0,32.0,60.0,9.0
4953,2024,32,,64.0,30.0,18.0,DNF,7.0,32.0,266.0,74,,,,,,,,48.0,101,117.0,,64.0,30.0,7.0,32.0
4953,2025,33,,47.0,,117.0,,64.0,30.0,48.0,96,,,,,,,,8.0,90,,,47.0,,64.0,30.0
5059,2012,20,,,76.0,,,,,0.0,148,,,,,,,,113.0,136,,,,76.0,,
5059,2013,21,,,40.0,,,,76.0,113.0,134,,,,,,,,243.0,90,,,,40.0,,76.0
5059,2014,22,,,52.0,,,,40.0,243.0,90,,,,,,,,315.0,84,88.0,40.0,88.0,40.0,,40.0
5059,2015,23,,DNF,12.0,88.0,40.0,88.0,40.0,315.0,84,,,,,,,,333.0,78,23.0,,23.0,12.0,,52.0
5059,2016,24,99.0,57.0,32.0,23.0,,23.0,12.0,333.0,78,,88.0,,88.0,1.0,,0.0,626.0,38,36.0,,36.0,32.0,999.0,12.0
5059,2017,25,,59.0,25.0,36.0,,36.0,32.0,626.0,36,,,,,,,,1220.0,11,3.0,19.0,3.0,19.0,57.0,32.0
5059,2018,26,63.0,44.0,61.0,3.0,19.0,3.0,19.0,1220.0,11,99.0,88.0,99.0,98.0,,,0.0,1595.0,7,10.0,,10.0,61.0,59.0,25.0
5059,2019,27,43.0,40.0,DNF,10.0,,10.0,61.0,1595.0,7,63.0,88.0,63.0,98.0,,,0.0,1240.0,9,,1.0,40.0,1.0,44.0,61.0
5059,2020,28,71.0,13.0,150.0,,1.0,40.0,1.0,1240.0,9,43.0,88.0,43.0,98.0,,,0.0,839.0,14,,,13.0,150.0,40.0,999.0
5059,2021,29,39.0,59.0,,,,13.0,150.0,839.0,14,43.0,88.0,43.0,,,,0.0,1264.0,12,7.0,,7.0,,13.0,150.0
5059,2022,30,80.0,37.0,,7.0,,7.0,,1264.0,12,39.0,88.0,39.0,,,,0.0,683.0,33,,9.0,37.0,9.0,59.0,
5059,2023,31,79.0,,5.0,,9.0,37.0,9.0,683.0,33,39.0,88.0,39.0,,,,0.0,738.0,28,4.0,,4.0,5.0,37.0,
5059,2024,32,61.0,65.0,5.0,4.0,,4.0,5.0,738.0,28,39.0,88.0,39.0,,,,1.0,684.0,29,16.0,,16.0,5.0,,5.0
5059,2025,33,,44.0,73.0,16.0,,16.0,5.0,684.0,28,,,,,,,,270.0,41,9999.0,,44.0,73.0,65.0,5.0
5395,2012,26,,,,,,,,0.0,148,,,,,,,,139.0,125,,5.0,,5.0,,
5395,2015,29,,,,,,,,0.0,173,,,,,,,,403.0,65,,1.0,,1.0,,
5395,2016,30,,11.0,,,1.0,,1.0,403.0,65,,,,,,,,329.0,77,31.0,,11.0,,,
5395,2017,31,,11.0,34.0,31.0,,11.0,,329.0,74,,,,,,,,174.0,122,,,11.0,34.0,11.0,
5395,2018,32,,39.0,,,,11.0,34.0,174.0,119,,,,,,,,46.0,158,66.0,43.0,39.0,43.0,11.0,34.0
5395,2019,33,,14.0,,66.0,43.0,39.0,43.0,46.0,148,,,,,,,,440.0,64,999.0,,14.0,,39.0,
5395,2020,34,,10.0,11.0,DNF,,14.0,,440.0,64,,,,,,,,259.0,58,15.0,,10.0,11.0,14.0,
5395,2021,35,72.0,18.0,41.0,15.0,,10.0,11.0,259.0,58,,21.0,,21.0,1.0,,0.0,175.0,98,,25.0,18.0,25.0,10.0,11.0
5395,2022,36,,,,,25.0,18.0,25.0,175.0,97,,,,,,,,73.0,123,,50.0,,50.0,18.0,41.0
5395,2023,37,,20.0,,,50.0,,50.0,73.0,119,,,,,,,,98.0,108,,,20.0,,,
5395,2024,38,,24.0,22.0,,,20.0,,98.0,104,,,,,,,,68.0,98,,29.0,24.0,22.0,20.0,
5395,2025,39,,,DNF,,29.0,24.0,22.0,68.0,93,,,,,,,,0.0,94,,,,999.0,24.0,22.0
5836,2011,25,,,,,,,,0.0,1,,,,,,,,158.0,104,,2.0,,2.0,,
5836,2012,26,,61.0,27.0,,2.0,,2.0,158.0,103,,,,,,,,298.0,80,55.0,1.0,55.0,1.0,,
5836,2013,27,,94.0,73.0,55.0,1.0,55.0,1.0,298.0,80,,,,,,,,79.0,145,92.0,,92.0,73.0,61.0,27.0
5836,2014,28,130.0,88.0,34.0,92.0,,92.0,73.0,79.0,138,,146.0,,146.0,1.0,,0.0,55.0,164,,64.0,88.0,34.0,94.0,73.0
5836,2015,29,131.0,76.0,12.0,,64.0,88.0,34.0,55.0,161,130.0,146.0,130.0,146.0,,,0.0,57.0,165,57.0,99.0,57.0,12.0,88.0,34.0
5836,2016,30,,85.0,11.0,57.0,99.0,57.0,12.0,57.0,163,,,,,,,,155.0,122,17.0,26.0,17.0,11.0,76.0,12.0
5836,2017,31,115.0,94.0,20.0,17.0,26.0,17.0,11.0,155.0,119,130.0,119.0,130.0,119.0,,,0.0,70.0,156,43.0,47.0,43.0,20.0,85.0,11.0
5836,2018,32,DNF,85.0,,43.0,47.0,43.0,20.0,70.0,153,115.0,119.0,115.0,119.0,,,0.0,21.0,172,84.0,,84.0,,94.0,20.0
5836,2019,33,,69.0,98.0,84.0,,84.0,,21.0,160,,,,,,,,57.0,146,82.0,,69.0,98.0,85.0,
5836,2020,34,,96.0,124.0,82.0,,69.0,98.0,57.0,136,,,,,,,,0.0,143,93.0,46.0,93.0,46.0,69.0,98.0
5836,2021,35,113.0,83.0,,93.0,46.0,93.0,46.0,0.0,137,115.0,93.0,,93.0,,,0.0,0.0,148,999.0,,83.0,,96.0,124.0
5836,2022,36,113.0,50.0,81.0,DNF,,83.0,,0.0,145,113.0,93.0,113.0,93.0,,,0.0,4.0,149,,51.0,50.0,51.0,83.0,
5836,2023,37,,86.0,55.0,,51.0,50.0,51.0,4.0,139,,,,,,,,22.0,123,90.0,,86.0,55.0,50.0,81.0
5836,2024,38,,80.0,,90.0,,86.0,55.0,22.0,115,,,,,,,,28.0,106,123.0,,80.0,,86.0,55.0
6222,2012,23,,,34.0,,,,,0.0,148,,,,,,,,103.0,139,113.0,78.0,113.0,34.0,,
6222,2013,24,73.0,64.0,26.0,113.0,78.0,113.0,34.0,103.0,137,,113.0,,113.0,1.0,,0.0,233.0,93,,,64.0,26.0,,34.0
6222,2014,25,51.0,52.0,4.0,,,64.0,26.0,233.0,93,73.0,113.0,73.0,113.0,,,0.0,306.0,86,,,52.0,4.0,64.0,26.0
6222,2015,26,,26.0,5.0,,,52.0,4.0,306.0,86,,,,,,,,600.0,39,,56.0,26.0,5.0,52.0,4.0
6222,2016,27,,41.0,,,56.0,26.0,5.0,600.0,39,,,,,,,,365.0,70,30.0,,30.0,,26.0,5.0
6222,2017,28,36.0,16.0,,30.0,,30.0,,365.0,67,51.0,30.0,51.0,30.0,,,1.0,298.0,86,,,16.0,,41.0,
6222,2018,29,38.0,15.0,,,,16.0,,298.0,85,36.0,30.0,36.0,30.0,,,0.0,721.0,29,14.0,,14.0,,16.0,
6222,2019,30,33.0,7.0,,14.0,,14.0,,721.0,29,36.0,14.0,36.0,14.0,,,0.0,653.0,36,,,7.0,,15.0,
6222,2020,31,39.0,7.0,19.0,,,7.0,,653.0,36,33.0,14.0,33.0,14.0,,,0.0,444.0,39,,,7.0,19.0,7.0,
6222,2021,32,,16.0,23.0,,,7.0,19.0,444.0,39,,,,,,,,297.0,70,999.0,,16.0,23.0,7.0,19.0
6222,2022,33,,25.0,,DNF,,16.0,23.0,297.0,70,,,,,,,,600.0,37,31.0,,25.0,,16.0,23.0
6222,2023,34,,12.0,,31.0,,25.0,,600.0,37,,,,,,,,377.0,64,29.0,,12.0,,25.0,
6222,2024,35,,34.0,DNF,29.0,,12.0,,377.0,64,,,,,,,,386.0,52,,9.0,34.0,9.0,12.0,
6222,2025,36,,74.0,61.0,,9.0,34.0,9.0,386.0,51,,,,,,,,46.0,77,,,74.0,61.0,34.0,999.0
6227,2013,23,,84.0,36.0,,,,,0.0,169,,,,,,,,10.0,167,,,84.0,36.0,,
6227,2014,24,,64.0,,,,84.0,36.0,10.0,156,,,,,,,,117.0,142,23.0,,23.0,,84.0,36.0
6227,2015,25,,116.0,,23.0,,23.0,,117.0,141,,,,,,,,19.0,176,44.0,62.0,44.0,62.0,64.0,
6227,2016,26,,129.0,,44.0,62.0,44.0,62.0,19.0,173,,,,,,,,48.0,159,102.0,57.0,102.0,57.0,116.0,
6227,2017,27,,23.0,28.0,102.0,57.0,102.0,57.0,48.0,153,,,,,,,,851.0,24,,,23.0,28.0,129.0,
6227,2018,28,,33.0,,,,23.0,28.0,851.0,24,,,,,,,,384.0,63,,31.0,33.0,31.0,23.0,28.0
6227,2019,29,,28.0,4.0,,31.0,33.0,31.0,384.0,62,,,,,,,,563.0,45,,,28.0,4.0,33.0,
6227,2020,30,,13.0,,,,28.0,4.0,563.0,45,,,,,,,,277.0,53,17.0,,13.0,,28.0,4.0
6227,2021,31,12.0,8.0,,17.0,,13.0,,277.0,53,,17.0,,17.0,1.0,,0.0,923.0,23,,3.0,8.0,3.0,13.0,
6227,2022,32,95.0,34.0,64.0,,3.0,8.0,3.0,923.0,23,12.0,17.0,12.0,17.0,,,0.0,101.0,115,,,34.0,64.0,8.0,
6227,2023,33,,22.0,,,,34.0,64.0,101.0,112,,,,,,,,437.0,57,5.0,,5.0,,34.0,64.0
6227,2024,34,,27.0,48.0,5.0,,5.0,,437.0,57,,,,,,,,211.0,71,23.0,,23.0,48.0,22.0,
6227,2025,35,,10.0,45.0,23.0,,23.0,48.0,211.0,68,,,,,,,,188.0,51,9999.0,,10.0,45.0,27.0,48.0
6244,2011,21,,,,,,,,0.0,1,,,,,,,,158.0,104,,27.0,,27.0,,
6244,2012,22,,48.0,,,27.0,,27.0,158.0,103,,,,,,,,287.0,85,,26.0,48.0,26.0,,
6244,2013,23,,30.0,DNF,,26.0,48.0,26.0,287.0,85,,,,,,,,187.0,107,28.0,,28.0,999.0,48.0,
6244,2014,24,,27.0,,28.0,,28.0,DNF,187.0,107,,,,,,,,305.0,87,25.0,,25.0,,30.0,999.0
6244,2015,25,87.0,41.0,15.0,25.0,,25.0,,305.0,87,,27.0,,27.0,1.0,,0.0,223.0,106,16.0,,16.0,15.0,27.0,
6244,2016,26,56.0,26.0,,16.0,,16.0,15.0,223.0,106,87.0,26.0,87.0,27.0,,,1.0,317.0,80,999.0,,26.0,,41.0,15.0
6244,2017,27,,33.0,65.0,DNF,,26.0,,317.0,77,,,,,,,,111.0,141,,,33.0,65.0,26.0,
6244,2018,28,,26.0,33.0,,,33.0,65.0,111.0,138,,,,,,,,364.0,69,6.0,,6.0,33.0,33.0,65.0
6246,2012,21,,,41.0,,,,,0.0,148,,,,,,,,0.0,175,73.0,62.0,73.0,41.0,,
6246,2013,22,,,16.0,73.0,62.0,73.0,41.0,0.0,169,,,,,,,,209.0,100,128.0,73.0,128.0,16.0,,41.0
6246,2014,23,,105.0,45.0,128.0,73.0,128.0,16.0,209.0,100,,,,,,,,159.0,125,114.0,75.0,105.0,45.0,,16.0
6246,2015,24,126.0,75.0,36.0,114.0,75.0,105.0,45.0,159.0,124,,,,,1.0,1.0,0.0,262.0,92,,65.0,75.0,36.0,105.0,45.0
6246,2016,25,162.0,126.0,75.0,,65.0,75.0,36.0,262.0,92,126.0,,126.0,,,,0.0,43.0,162,47.0,96.0,47.0,75.0,75.0,36.0
6246,2017,26,155.0,111.0,95.0,47.0,96.0,47.0,75.0,43.0,156,126.0,,126.0,,,,0.0,106.0,144,61.0,,61.0,95.0,126.0,75.0
6246,2018,27,,102.0,48.0,61.0,,61.0,95.0,106.0,141,,,,,,,,63.0,152,105.0,,102.0,48.0,111.0,95.0
6246,2019,28,148.0,61.0,,105.0,,102.0,48.0,63.0,143,126.0,116.0,155.0,118.0,,,1.0,330.0,78,,,61.0,,102.0,48.0
6246,2020,29,143.0,79.0,16.0,,,61.0,,330.0,77,126.0,116.0,148.0,116.0,,,0.0,160.0,74,,,79.0,16.0,61.0,
6246,2021,30,127.0,107.0,,,,79.0,16.0,160.0,74,126.0,116.0,143.0,116.0,,,0.0,200.0,89,,6.0,107.0,6.0,79.0,16.0
6246,2022,31,86.0,103.0,28.0,,6.0,107.0,6.0,200.0,88,126.0,116.0,127.0,116.0,,,0.0,341.0,65,,88.0,103.0,28.0,107.0,
6246,2023,32,78.0,71.0,60.0,,88.0,103.0,28.0,341.0,65,86.0,116.0,86.0,,,,0.0,157.0,92,,29.0,71.0,29.0,103.0,28.0
6246,2024,33,85.0,70.0,123.0,,29.0,71.0,29.0,157.0,91,78.0,116.0,78.0,,,,0.0,182.0,79,31.0,55.0,31.0,55.0,71.0,60.0
6246,2025,34,,88.0,12.0,31.0,55.0,31.0,55.0,182.0,76,,,,,,,,113.0,63,9999.0,,88.0,12.0,70.0,123.0
6255,2013,22,,,9.0,,,,,0.0,169,,,,,,,,177.0,111,,,,9.0,,
6255,2014,23,,,52.0,,,,9.0,177.0,111,,,,,,,,20.0,173,,51.0,,51.0,,9.0
6255,2015,24,,11.0,,,51.0,,51.0,20.0,168,,,,,,,,158.0,135,125.0,10.0,11.0,10.0,,52.0
6255,2016,25,92.0,48.0,,125.0,10.0,11.0,10.0,158.0,134,,91.0,,91.0,1.0,,0.0,45.0,161,62.0,,48.0,,11.0,
6255,2017,26,73.0,17.0,5.0,62.0,,48.0,,45.0,155,92.0,62.0,92.0,62.0,,,0.0,202.0,115,,,17.0,5.0,48.0,
6255,2018,27,DNF,17.0,,,,17.0,5.0,202.0,112,73.0,62.0,73.0,62.0,,,0.0,167.0,109,43.0,,17.0,,17.0,5.0
6255,2019,28,,20.0,,43.0,,17.0,,167.0,104,,,,,,,,124.0,125,22.0,,20.0,,17.0,
6255,2020,29,,60.0,80.0,22.0,,20.0,,124.0,119,,,,,,,,3.0,140,54.0,,54.0,80.0,20.0,
6255,2021,30,,39.0,17.0,54.0,,54.0,80.0,3.0,135,,,,,,,,73.0,125,40.0,,39.0,17.0,60.0,80.0
6255,2022,31,,53.0,38.0,40.0,,39.0,17.0,73.0,122,,,,,,,,11.0,143,,,53.0,38.0,39.0,17.0
6255,2023,32,,44.0,14.0,,,53.0,38.0,11.0,134,,,,,,,,102.0,105,44.0,,44.0,14.0,53.0,38.0
6260,2013,22,,,63.0,,,,,0.0,169,,,,,,,,55.0,151,,53.0,,53.0,,
6260,2014,23,,,35.0,,53.0,,53.0,55.0,143,,,,,,,,69.0,161,999.0,52.0,999.0,35.0,,63.0
6260,2015,24,,98.0,10.0,DNF,52.0,DNF,35.0,69.0,158,,,,,,,,161.0,133,138.0,45.0,98.0,10.0,,35.0
6260,2016,25,107.0,50.0,42.0,138.0,45.0,98.0,10.0,161.0,132,,138.0,,138.0,1.0,,0.0,90.0,139,,,50.0,42.0,98.0,10.0
6260,2017,26,,DNF,16.0,,,50.0,42.0,90.0,136,,,,,,,,24.0,174,,31.0,999.0,16.0,50.0,42.0
6260,2018,27,,61.0,,,31.0,DNF,16.0,24.0,171,,,,,,,,31.0,167,78.0,,61.0,,999.0,16.0
6260,2019,28,,98.0,35.0,78.0,,61.0,,31.0,156,,,,,,,,14.0,163,,,98.0,35.0,61.0,
6260,2020,29,,46.0,89.0,,,98.0,35.0,14.0,150,,,,,,,,0.0,143,,,46.0,89.0,98.0,35.0
6260,2021,30,,115.0,108.0,,,46.0,89.0,0.0,137,,,,,,,,4.0,145,75.0,,75.0,108.0,46.0,89.0
6260,2022,31,61.0,43.0,23.0,75.0,,75.0,108.0,4.0,142,107.0,115.0,,115.0,,,0.0,20.0,139,,,43.0,23.0,115.0,108.0
6266,2014,22,,DNF,133.0,,,,,0.0,160,,,,,,,,255.0,99,10.0,,10.0,133.0,,
6266,2015,23,,28.0,80.0,10.0,,10.0,133.0,255.0,99,,,,,,,,385.0,67,31.0,999.0,28.0,80.0,999.0,133.0
6266,2016,24,118.0,27.0,29.0,31.0,DNF,28.0,80.0,385.0,67,,116.0,,116.0,1.0,,0.0,967.0,19,,,27.0,29.0,28.0,80.0
6266,2017,25,,33.0,51.0,,,27.0,29.0,967.0,17,,,,,,,,462.0,50,10.0,,10.0,51.0,27.0,29.0
6266,2019,27,,76.0,44.0,,,,,0.0,165,,,,,,,,0.0,171,31.0,,31.0,44.0,,
6266,2020,28,,,68.0,31.0,,31.0,44.0,0.0,154,,,,,,,,183.0,70,,9.0,,9.0,76.0,44.0
6266,2021,29,118.0,56.0,,,9.0,,9.0,183.0,70,118.0,116.0,,,,,0.0,166.0,101,62.0,17.0,56.0,17.0,,68.0
6309,2012,20,,,,,,,,0.0,148,,,,,,,,146.0,122,,20.0,,20.0,,
6309,2013,21,,,,,20.0,,20.0,146.0,121,,,,,,,,166.0,116,,56.0,,56.0,,
6309,2014,22,,80.0,3.0,,56.0,,56.0,166.0,114,,,,,,,,553.0,39,67.0,1.0,67.0,1.0,,
6309,2015,23,DNF,42.0,15.0,67.0,1.0,67.0,1.0,553.0,39,,128.0,,128.0,1.0,,0.0,211.0,109,26.0,20.0,26.0,15.0,80.0,3.0
6309,2016,24,77.0,51.0,,26.0,20.0,26.0,15.0,211.0,109,,128.0,,128.0,,,0.0,514.0,47,999.0,1.0,51.0,1.0,42.0,15.0
6309,2017,25,61.0,64.0,,DNF,1.0,51.0,1.0,514.0,45,77.0,128.0,77.0,128.0,,,0.0,551.0,38,6.0,2.0,6.0,2.0,51.0,
6309,2018,26,44.0,23.0,62.0,6.0,2.0,6.0,2.0,551.0,38,61.0,128.0,61.0,,,,0.0,1121.0,19,50.0,,23.0,62.0,64.0,
6309,2019,27,75.0,37.0,15.0,50.0,,23.0,62.0,1121.0,19,44.0,128.0,44.0,,,,0.0,512.0,50,10.0,,10.0,15.0,23.0,62.0
6309,2020,28,73.0,27.0,,10.0,,10.0,15.0,512.0,50,44.0,128.0,44.0,,,,0.0,270.0,56,33.0,,27.0,,37.0,15.0
6309,2021,29,53.0,24.0,,33.0,,27.0,,270.0,56,44.0,33.0,44.0,33.0,,,0.0,578.0,40,,,24.0,,27.0,
6309,2022,30,,81.0,33.0,,,24.0,,578.0,40,,,,,,,,177.0,94,,,81.0,33.0,24.0,
6309,2023,31,,,59.0,,,81.0,33.0,177.0,93,,,,,,,,134.0,95,,35.0,,35.0,81.0,33.0
6309,2024,32,,38.0,44.0,,35.0,,35.0,134.0,94,,,,,,,,235.0,66,32.0,,32.0,44.0,,59.0
6309,2025,33,,40.0,50.0,32.0,,32.0,44.0,235.0,65,,,,,,,,65.0,70,9999.0,,40.0,50.0,38.0,44.0
6413,2012,20,,,9.0,,,,,0.0,148,,,,,,,,373.0,67,,,,9.0,,
6413,2013,21,,,5.0,,,,9.0,373.0,67,,,,,,,,480.0,52,21.0,33.0,21.0,5.0,,9.0
6413,2014,22,,18.0,9.0,21.0,33.0,21.0,5.0,480.0,52,,,,,,,,404.0,63,70.0,16.0,18.0,9.0,,5.0
6413,2015,23,27.0,6.0,21.0,70.0,16.0,18.0,9.0,404.0,63,,,,,1.0,,0.0,623.0,34,,,6.0,21.0,18.0,9.0
